"ResponseID","xdemAll","demZIP","BPC1_1","BPC1_2","BPC1_3","BPC1_4","BPC1_5","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14NET","BPC3_15NET","BPC4_1NET","BPC4_2NET","BPC4_3NET","BPC4_4NET","BPC4_5NET","BPC4_6NET","BPC4_7NET","BPC4_8NET","BPC4_9NET","BPC4_10NET","BPC4_11NET","BPC4_12NET","BPC4_13NET","BPC4_14NET","BPC4_15NET","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14NET","BPC5_15NET","BPC6_1NET","BPC6_2NET","BPC6_3NET","BPC6_4NET","BPC6_5NET","BPC6_6NET","BPC6_7NET","BPC6_8NET","BPC6_9NET","BPC6_10NET","BPC6_11NET","BPC6_12NET","BPC6_13NET","BPC6_14NET","BPC6_15NET","BPC6_16NET","BPC6_17NET","BPC6_18NET","BPC6_19NET","BPC6_20NET","BPC7_1NET","BPC7_2NET","BPC7_3NET","BPC7_4NET","BPC7_5NET","BPC7_6NET","BPC7_7NET","BPC7_8NET","BPC7_9NET","BPC7_10NET","BPC7_11NET","BPC7_12NET","BPC7_13NET","BPC7_14NET","BPC7_15NET","BPC7_16NET","BPC7_17NET","BPC7_18NET","BPC7_19NET","BPC7_20NET","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14_1","BPC14_2","BPC14_3","BPC14_4","BPC14_5","BPC14_6","BPC14_7","BPC14_8","BPC14_9","BPC14_10","BPC15","BPC16_1NET","BPC16_2NET","BPC16_3NET","BPC16_4NET","BPC16_5NET","BPC16_6NET","BPC16_7NET","BPC16_8NET","BPC16_9NET","BPC16_10NET","BPC17_1","BPC17_2","BPC17_3","BPC17_4","BPC18","BPC19","BPC20a","BPC20b","BPC20c","BPC21a","BPC21b","BPC21c","BPC22a","BPC22b","BPC22c","BPC23a","BPC23b","BPC23c","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","BPC24_8","BPC24_9","BPC24_10","BPC24_11","nr1","nr2b","nr3","BPC20","BPC21","BPC22","BPC23","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xnr1","xdemBidenApprove","xdemBidenApprove2","xnr3","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","demInsured","demInsType","demUnion","demLGBTQ1","xdemMarried","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","county_fips","demGender","wts"
"R_1S7aMkL027obH2P",1,"64117",4,4,3,3,3,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,2,2,1,NA,3,5,1,2,3,1,2,1,1,1,1,2,1,1,2,2,2,2,3,4,3,4,1,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,3,1,3,2,1,2,1,1,3,5,2,2,2,4,2,3,2,2,3,2,2,2,2,4,2,1,2,1,NA,NA,NA,5,NA,2,2,4,2,2,2,4,2,4,1,4,2,1,1,2,1,1,2,2,1,1,2,29047,2,0.9350585273058836
"R_346PDYa6RDhcQzY",1,"07661",4,4,4,4,4,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,3,2,1,2,NA,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,3,3,3,3,2,1,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,1,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,1,1,2,4,4,2,4,2,3,3,1,NA,NA,NA,1,NA,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,NA,34003,2,1.6495195883769571
"R_3Hc53VcjWUOobuh",1,"07631",5,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,4,1,5,2,5,4,4,NA,5,5,5,5,5,5,3,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,5,NA,3,NA,NA,3,NA,NA,3,NA,NA,3,NA,2,1,4,1,2,2,2,4,4,3,2,2,3,2,3,3,3,3,1,2,2,2,3,2,1,1,NA,NA,1,NA,1,NA,2,2,7,2,2,2,3,2,4,1,4,1,2,NA,2,1,2,2,2,2,1,2,34003,1,0.06910284952445649
"R_1SDDb96TXjPvz1V",1,"18951",5,1,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,3,1,5,2,2,2,2,3,NA,3,3,5,2,2,6,2,1,2,2,2,2,2,2,2,2,1,3,3,3,1,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,2,3,3,5,5,3,3,2,5,5,3,2,4,2,1,1,1,1,2,4,4,3,6,3,3,3,1,NA,NA,NA,1,NA,2,2,6,1,2,2,4,2,2,1,2,1,1,5,2,1,1,2,2,2,1,2,42017,2,1.6298133359208424
"R_5KBbUKHvPwCdTbY",1,"20910",1,4,4,3,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,5,2,6,5,2,3,3,4,NA,3,3,3,5,5,3,5,2,1,2,2,1,1,1,2,2,2,1,2,3,2,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,2,4,4,4,4,1,1,4,2,1,2,5,1,1,1,1,2,4,4,2,4,2,2,1,1,NA,NA,NA,1,NA,2,2,6,2,1,1,2,5,1,1,2,3,1,5,2,1,2,1,2,2,1,2,24031,2,0.24346474692537212
"R_63UcJVfDdTloiz1",1,"02478",3,3,2,2,4,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,4,3,4,4,2,2,NA,NA,2,NA,NA,3,NA,NA,2,NA,NA,2,3,2,2,2,3,1,3,2,3,3,2,1,4,5,2,3,2,2,2,2,3,3,6,1,3,3,NA,NA,NA,1,2,1,NA,2,1,2,1,2,4,5,2,2,2,1,1,1,2,1,1,1,2,1,1,NA,25017,2,4.223812370299404
"R_1ZTTSDnCsqwSJDu",1,"35581",1,4,1,1,4,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,3,3,5,5,4,5,5,5,NA,5,5,5,5,5,5,1,2,2,1,2,2,1,1,2,2,2,3,3,3,3,3,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,2,1,2,2,2,2,2,2,2,2,2,2,4,3,1,1,1,1,2,3,3,3,6,3,1,1,1,NA,NA,NA,1,NA,2,3,4,2,2,2,4,3,2,2,2,3,1,5,2,1,1,2,2,2,4,1,1059,2,1.5505524905061017
"R_379V7kS8nolwhk7",1,"87124",5,5,2,3,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,4,6,5,2,5,5,5,5,NA,5,5,5,5,5,3,2,1,2,2,2,1,1,2,2,2,1,3,3,3,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,2,1,2,1,2,4,1,2,1,3,3,2,3,4,1,1,1,1,2,4,4,2,4,2,3,2,1,NA,NA,NA,1,NA,2,1,6,2,2,2,3,4,4,1,2,4,1,5,2,1,2,2,2,2,1,2,35043,2,0.6287537779820339
"R_1xfSDMkjFFvBT5n",1,"16502",4,4,4,4,4,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,5,3,4,4,3,2,3,4,NA,3,5,4,3,3,3,3,1,2,2,2,1,2,2,1,2,2,1,2,2,2,4,1,2,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,2,1,2,2,1,1,2,1,1,1,1,1,1,4,2,1,2,1,1,4,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,2,2,6,1,1,1,1,4,1,1,1,1,1,4,2,1,2,1,2,2,1,2,42049,1,0.07921962744400839
"R_3dsChieUSZ6MqWg",1,"39730",4,3,4,3,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,3,1,2,1,3,1,2,NA,5,1,1,4,4,2,1,2,2,1,2,2,2,2,2,2,2,3,5,4,3,2,1,NA,1,NA,NA,1,NA,NA,2,NA,NA,1,NA,1,1,1,1,2,1,2,1,1,1,2,1,2,5,1,1,2,1,2,1,1,1,2,1,1,1,NA,NA,1,NA,5,NA,2,2,7,2,1,1,2,5,1,1,4,3,2,NA,2,4,2,1,2,2,1,2,28095,2,0.4549271561528984
"R_6Z4Ak1Rau8HotzP",1,"34488",5,5,1,5,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,1,5,2,4,4,4,NA,4,4,4,4,4,4,5,2,2,2,2,2,2,2,2,2,1,3,3,5,3,4,1,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,2,2,2,1,2,2,2,3,3,2,3,2,4,2,1,1,1,4,2,4,4,3,6,3,2,2,1,NA,NA,NA,1,NA,2,2,6,1,2,2,4,2,2,2,2,3,1,5,2,1,1,2,2,2,1,2,12083,2,3.494514870597291
"R_5VCtRvwiMqTqcWQ",1,"42001",3,3,5,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,3,4,4,3,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,3,3,3,4,3,4,3,3,3,4,3,2,3,1,2,2,2,2,1,3,4,3,5,3,1,1,1,NA,NA,NA,4,NA,NA,1,1,2,2,2,3,1,2,2,2,3,1,6,2,1,2,2,2,2,4,NA,21145,1,0.12534455021938712
"R_7F4DqQCS9iBmPCo",1,"53218",5,5,5,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,5,3,5,4,2,3,3,3,NA,3,4,4,3,4,4,3,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,3,3,2,3,1,3,3,3,1,3,1,1,2,1,1,1,1,1,1,3,3,1,1,2,1,2,NA,NA,1,NA,1,NA,2,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,NA,55079,1,1.3722614166856903
"R_8NkNufBWeUbLnr1",1,"94110",3,3,2,3,3,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,3,1,4,3,5,5,5,5,NA,5,5,5,5,5,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,1,1,1,1,1,1,1,1,1,3,1,2,5,1,2,2,2,2,4,4,1,2,1,1,2,1,NA,NA,NA,4,NA,NA,1,6,2,1,1,2,5,1,1,1,4,1,5,2,1,2,1,2,2,1,2,6075,2,0.10731057569224146
"R_3DKd6y1wakXL7lD",1,"77008",4,4,4,4,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,3,4,4,4,NA,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,2,3,2,2,2,1,2,2,2,3,2,2,3,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,NA,NA,4,NA,NA,1,7,2,2,2,3,1,4,1,4,3,2,NA,2,1,2,2,2,2,4,2,48201,1,9.995021019735915e-7
"R_10vocQaeqGtNK8Z",1,"60629",4,4,4,3,4,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,4,2,2,2,2,1,1,1,1,NA,2,1,4,3,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,2,3,3,3,2,4,3,2,2,3,3,1,3,2,1,1,1,2,2,3,3,1,2,2,1,2,1,1,NA,NA,1,NA,2,2,1,2,1,2,3,2,1,1,1,2,1,1,2,1,2,1,2,2,1,NA,17031,2,2.540247378782868e-7
"R_539birJzyNZwwZ4",1,"40744",1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,4,3,2,5,2,5,5,5,5,NA,5,5,5,5,5,4,1,2,2,1,1,1,1,2,2,2,4,3,3,3,2,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,2,2,2,3,2,2,3,3,2,2,5,2,2,2,2,2,2,2,1,2,NA,1,1,1,NA,NA,NA,4,NA,NA,3,4,2,2,1,2,5,1,1,4,3,1,6,2,1,1,2,2,1,3,1,21125,2,0.19297678193487627
"R_6iISy2omMCW45vX",1,"14420",5,5,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,5,3,5,5,5,5,5,5,5,NA,5,5,3,5,5,7,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,2,2,1,2,1,1,2,2,3,2,3,2,1,1,1,1,2,4,4,1,2,3,1,1,1,NA,NA,NA,5,NA,2,2,6,2,2,2,3,2,4,4,1,1,1,5,2,1,2,2,2,2,1,2,36055,2,0.04050029633332579
"R_3n0KVP4HwDeINtg",1,"29466",5,5,5,5,5,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,NA,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,2,3,3,3,3,3,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,3,3,3,3,3,2,1,2,3,3,2,1,1,3,1,1,1,1,1,3,3,1,1,1,3,3,NA,1,NA,1,2,1,NA,2,1,1,1,1,1,3,4,4,4,3,1,1,2,1,1,1,2,1,1,NA,45019,1,5.477622090011744
"R_3DNBD5XnkbMxD3w",1,"45103",1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,3,6,5,4,5,5,5,NA,5,5,5,5,4,5,3,2,2,2,2,2,2,1,2,2,2,6,6,6,6,4,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,2,2,2,3,2,2,3,5,2,4,1,2,2,2,2,2,2,2,3,6,2,1,2,1,NA,NA,NA,4,NA,NA,3,7,1,2,2,4,1,2,2,2,2,1,6,2,1,2,2,2,2,1,2,39025,2,0.11738308787307726
"R_30gzV32AgGuvPFL",1,"92703",1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,4,3,6,6,5,3,3,3,3,NA,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,3,3,3,3,5,5,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,1,2,3,5,5,5,5,2,3,4,1,2,2,1,1,NA,NA,NA,1,1,NA,1,1,1,2,1,1,2,3,4,1,4,4,1,6,2,1,2,1,2,2,1,NA,6059,2,0.2509507445528683
"R_6DoGs3BUOTPqrpk",1,"67846",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,5,6,5,3,3,3,3,NA,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,3,3,3,3,4,2,NA,1,NA,NA,2,NA,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,4,5,1,2,2,2,2,1,1,2,4,1,1,1,NA,1,NA,1,4,NA,NA,2,3,2,1,2,4,5,4,4,4,2,1,6,2,1,2,1,2,2,1,NA,20055,2,1.4724542360956703
"R_35A8mLl4A7nhMXp",1,"80501",2,1,1,3,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,4,3,2,4,2,4,4,1,5,NA,4,5,4,4,4,3,1,1,2,1,1,1,1,2,2,2,2,3,2,2,2,2,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,1,1,1,3,1,2,2,1,1,1,2,2,2,5,1,1,1,2,2,2,2,1,2,1,2,2,NA,NA,NA,1,4,NA,NA,2,1,2,2,1,2,5,1,1,1,4,1,1,2,1,2,2,2,1,1,NA,8013,2,0.9594262383532519
"R_7CIdBA7EgkEBeuZ",1,"16037",1,1,2,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,3,2,3,1,3,2,2,NA,2,2,1,3,2,2,3,2,2,2,2,2,1,2,2,2,2,4,3,3,3,2,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,3,3,3,3,4,3,3,4,4,4,3,2,4,1,1,1,1,1,2,2,2,2,4,2,2,2,1,NA,NA,NA,1,NA,2,2,1,1,2,2,4,1,4,2,4,1,1,1,2,1,1,2,2,1,4,NA,42019,2,2.2007156454485353
"R_58Zf2InPbH3M7ff",1,"34683",4,2,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,5,5,5,NA,4,5,5,5,5,5,1,2,2,2,2,1,2,2,2,2,2,4,4,4,2,3,1,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,2,3,2,2,2,2,3,2,2,2,2,4,1,2,2,2,2,2,1,1,3,6,3,1,1,1,NA,NA,NA,1,NA,1,2,5,2,2,2,4,1,2,2,2,3,2,NA,2,1,2,2,2,2,4,2,12103,2,0.4640204073762898
